"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2014"	"2014"	49	791075	6.194	0.000%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2015"	"2015"	49	794639	6.166	0.000%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	"2016"	"2016"	47	795149	5.911	0.000%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"1999"	"1999"	65	1920671	3.384	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2000"	"2000"	75	1923701	3.899	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2001"	"2001"	73	1933268	3.776	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2002"	"2002"	74	1938795	3.817	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2003"	"2003"	94	1946707	4.829	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2004"	"2004"	82	1955820	4.193	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2005"	"2005"	112	1968476	5.690	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2006"	"2006"	106	1987640	5.333	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2007"	"2007"	103	2000591	5.148	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2008"	"2008"	94	2008947	4.679	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2009"	"2009"	99	2020305	4.900	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2010"	"2010"	119	2026603	5.872	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2011"	"2011"	118	2034698	5.799	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2012"	"2012"	156	2024401	7.706	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2013"	"2013"	113	2016119	5.605	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2014"	"2014"	138	2006701	6.877	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2015"	"2015"	124	1996040	6.212	0.001%
	"Alabama"	"01"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	"2016"	"2016"	137	1986491	6.897	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"1999"	"1999"	65	640334	10.151	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2000"	"2000"	71	647479	10.966	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2001"	"2001"	68	658989	10.319	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2002"	"2002"	73	666955	10.945	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2003"	"2003"	65	676958	9.602	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2004"	"2004"	67	686474	9.760	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2005"	"2005"	87	698016	12.464	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2006"	"2006"	92	713322	12.897	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2007"	"2007"	93	724592	12.835	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2008"	"2008"	87	735820	11.824	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2009"	"2009"	105	746652	14.063	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2010"	"2010"	99	754366	13.124	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2011"	"2011"	99	767513	12.899	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2012"	"2012"	107	776584	13.778	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2013"	"2013"	107	785411	13.623	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2014"	"2014"	117	791075	14.790	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2015"	"2015"	126	794639	15.856	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	"2016"	"2016"	106	795149	13.331	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"1999"	"1999"	145	1920671	7.549	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2000"	"2000"	157	1923701	8.161	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2001"	"2001"	150	1933268	7.759	0.001%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2002"	"2002"	170	1938795	8.768	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2003"	"2003"	174	1946707	8.938	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2004"	"2004"	172	1955820	8.794	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2005"	"2005"	197	1968476	10.008	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2006"	"2006"	215	1987640	10.817	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2007"	"2007"	212	2000591	10.597	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2008"	"2008"	220	2008947	10.951	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2009"	"2009"	257	2020305	12.721	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2010"	"2010"	240	2026603	11.842	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2011"	"2011"	236	2034698	11.599	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2012"	"2012"	231	2024401	11.411	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2013"	"2013"	269	2016119	13.342	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2014"	"2014"	269	2006701	13.405	0.002%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2015"	"2015"	295	1996040	14.779	0.003%
	"Alabama"	"01"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	"2016"	"2016"	293	1986491	14.750	0.003%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	13	17784	73.099 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	11	18487	59.501 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	10	19240	51.975 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	13	22306	58.280 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	10	22396	44.651 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	11	22560	48.759 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	10	22721	44.012 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	13	22954	56.635 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	10	29021	34.458 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	14	35300	39.660 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	12	37001	32.432 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	10	38700	25.840 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	10	42357	23.609 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	10	43870	22.795 (Unreliable)	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	21	51046	41.139	0.000%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"1999"	"1999"	1140	640334	178.032	0.010%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2000"	"2000"	1126	647479	173.905	0.010%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2001"	"2001"	1196	658989	181.490	0.011%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2002"	"2002"	1249	666955	187.269	0.011%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2003"	"2003"	1244	676958	183.763	0.011%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2004"	"2004"	1263	686474	183.984	0.011%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2005"	"2005"	1344	698016	192.546	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2006"	"2006"	1355	713322	189.956	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2007"	"2007"	1272	724592	175.547	0.011%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2008"	"2008"	1354	735820	184.012	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2009"	"2009"	1375	746652	184.155	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2010"	"2010"	1376	754366	182.405	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2011"	"2011"	1330	767513	173.287	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2012"	"2012"	1367	776584	176.027	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2013"	"2013"	1461	785411	186.017	0.013%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2014"	"2014"	1340	791075	169.390	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2015"	"2015"	1433	794639	180.333	0.013%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2016"	"2016"	1376	795149	173.049	0.012%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"1999"	"1999"	2194	1920671	114.231	0.020%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2000"	"2000"	2184	1923701	113.531	0.020%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2001"	"2001"	2259	1933268	116.849	0.020%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2002"	"2002"	2305	1938795	118.888	0.021%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2003"	"2003"	2324	1946707	119.381	0.021%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2004"	"2004"	2352	1955820	120.256	0.021%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2005"	"2005"	2490	1968476	126.494	0.022%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2006"	"2006"	2450	1987640	123.262	0.022%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2007"	"2007"	2355	2000591	117.715	0.021%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2008"	"2008"	2393	2008947	119.117	0.022%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2009"	"2009"	2510	2020305	124.239	0.023%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2010"	"2010"	2489	2026603	122.816	0.022%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2011"	"2011"	2508	2034698	123.262	0.023%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2012"	"2012"	2587	2024401	127.791	0.023%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2013"	"2013"	2591	2016119	128.514	0.023%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2014"	"2014"	2594	2006701	129.267	0.023%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2015"	"2015"	2713	1996040	135.919	0.024%
	"Alabama"	"01"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2016"	"2016"	2708	1986491	136.321	0.024%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"1999"	"1999"	140	640334	21.864	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2000"	"2000"	129	647479	19.923	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2001"	"2001"	136	658989	20.638	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2002"	"2002"	157	666955	23.540	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2003"	"2003"	158	676958	23.340	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2004"	"2004"	151	686474	21.996	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2005"	"2005"	155	698016	22.206	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2006"	"2006"	147	713322	20.608	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2007"	"2007"	155	724592	21.391	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2008"	"2008"	177	735820	24.055	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2009"	"2009"	177	746652	23.706	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2010"	"2010"	162	754366	21.475	0.001%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2011"	"2011"	190	767513	24.755	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2012"	"2012"	199	776584	25.625	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2013"	"2013"	228	785411	29.029	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2014"	"2014"	206	791075	26.041	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2015"	"2015"	240	794639	30.202	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2016"	"2016"	238	795149	29.931	0.002%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"1999"	"1999"	477	1920671	24.835	0.004%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2000"	"2000"	458	1923701	23.808	0.004%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2001"	"2001"	488	1933268	25.242	0.004%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2002"	"2002"	483	1938795	24.912	0.004%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2003"	"2003"	555	1946707	28.510	0.005%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2004"	"2004"	529	1955820	27.047	0.005%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2005"	"2005"	539	1968476	27.382	0.005%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2006"	"2006"	521	1987640	26.212	0.005%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2007"	"2007"	615	2000591	30.741	0.006%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2008"	"2008"	626	2008947	31.161	0.006%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2009"	"2009"	721	2020305	35.688	0.007%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2010"	"2010"	729	2026603	35.972	0.007%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2011"	"2011"	693	2034698	34.059	0.006%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2012"	"2012"	717	2024401	35.418	0.006%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2013"	"2013"	775	2016119	38.440	0.007%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2014"	"2014"	808	2006701	40.265	0.007%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2015"	"2015"	840	1996040	42.083	0.008%
	"Alabama"	"01"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2016"	"2016"	844	1986491	42.487	0.008%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"1999"	"1999"	163	640334	25.455	0.001%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2000"	"2000"	143	647479	22.086	0.001%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2001"	"2001"	161	658989	24.431	0.001%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2002"	"2002"	179	666955	26.838	0.002%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2003"	"2003"	174	676958	25.703	0.002%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2004"	"2004"	158	686474	23.016	0.001%
	"Alabama"	"01"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2005"	"2005"	161	698016	23.065	0.001%
