"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2009"	"2009"	40	416413	9.606
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2010"	"2010"	23	419193	5.487
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2011"	"2011"	40	423179	9.452
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2012"	"2012"	24	425701	5.638
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2013"	"2013"	33	428109	7.708
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2014"	"2014"	44	429023	10.256
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2015"	"2015"	38	428267	8.873
	"South Dakota"	"46"	"Other forms of heart disease"	"I30-I51"	"White"	"2106-3"	"2016"	"2016"	44	428084	10.278
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	11	30130	36.508 (Unreliable)
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	10	40841	24.485 (Unreliable)
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	12	41463	28.941 (Unreliable)
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"1999"	"1999"	40	379685	10.535
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2000"	"2000"	38	382327	9.939
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2001"	"2001"	28	385394	7.265
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2002"	"2002"	26	388741	6.688
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2003"	"2003"	40	392251	10.198
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2004"	"2004"	28	397514	7.044
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2005"	"2005"	48	401428	11.957
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2006"	"2006"	30	405690	7.395
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2007"	"2007"	32	409801	7.809
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2008"	"2008"	33	413172	7.987
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2009"	"2009"	31	416413	7.445
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2010"	"2010"	37	419193	8.826
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2011"	"2011"	27	423179	6.380
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2012"	"2012"	30	425701	7.047
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2013"	"2013"	26	428109	6.073
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2014"	"2014"	33	429023	7.692
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2015"	"2015"	23	428267	5.370
	"South Dakota"	"46"	"Cerebrovascular diseases"	"I60-I69"	"White"	"2106-3"	"2016"	"2016"	45	428084	10.512
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"1999"	"1999"	11	379685	2.897 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2001"	"2001"	10	385394	2.595 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2003"	"2003"	12	392251	3.059 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2005"	"2005"	10	401428	2.491 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2009"	"2009"	18	416413	4.323 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2010"	"2010"	11	419193	2.624 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2012"	"2012"	12	425701	2.819 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2015"	"2015"	10	428267	2.335 (Unreliable)
	"South Dakota"	"46"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	"White"	"2106-3"	"2016"	"2016"	13	428084	3.037 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"1999"	"1999"	14	379685	3.687 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2000"	"2000"	11	382327	2.877 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2002"	"2002"	14	388741	3.601 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2003"	"2003"	12	392251	3.059 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2005"	"2005"	11	401428	2.740 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2006"	"2006"	10	405690	2.465 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2007"	"2007"	10	409801	2.440 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2008"	"2008"	16	413172	3.872 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2009"	"2009"	17	416413	4.082 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2011"	"2011"	14	423179	3.308 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2012"	"2012"	11	425701	2.584 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2013"	"2013"	11	428109	2.569 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2014"	"2014"	15	429023	3.496 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2015"	"2015"	17	428267	3.969 (Unreliable)
	"South Dakota"	"46"	"Influenza and pneumonia"	"J09-J18"	"White"	"2106-3"	"2016"	"2016"	14	428084	3.270 (Unreliable)
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"1999"	"1999"	28	379685	7.375
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2000"	"2000"	26	382327	6.800
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2001"	"2001"	39	385394	10.120
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2002"	"2002"	33	388741	8.489
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2003"	"2003"	35	392251	8.923
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2004"	"2004"	30	397514	7.547
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2005"	"2005"	43	401428	10.712
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2006"	"2006"	34	405690	8.381
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2007"	"2007"	36	409801	8.785
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2008"	"2008"	41	413172	9.923
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2009"	"2009"	47	416413	11.287
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2010"	"2010"	40	419193	9.542
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2011"	"2011"	54	423179	12.761
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2012"	"2012"	46	425701	10.806
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2013"	"2013"	46	428109	10.745
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2014"	"2014"	44	429023	10.256
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2015"	"2015"	51	428267	11.908
	"South Dakota"	"46"	"Chronic lower respiratory diseases"	"J40-J47"	"White"	"2106-3"	"2016"	"2016"	39	428084	9.110
	"South Dakota"	"46"	"Lung diseases due to external agents"	"J60-J70"	"White"	"2106-3"	"2016"	"2016"	10	428084	2.336 (Unreliable)
	"South Dakota"	"46"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2012"	"2012"	11	425701	2.584 (Unreliable)
	"South Dakota"	"46"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	"White"	"2106-3"	"2016"	"2016"	11	428084	2.570 (Unreliable)
	"South Dakota"	"46"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2003"	"2003"	10	392251	2.549 (Unreliable)
	"South Dakota"	"46"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2006"	"2006"	10	405690	2.465 (Unreliable)
	"South Dakota"	"46"	"Other diseases of intestines"	"K55-K63"	"White"	"2106-3"	"2016"	"2016"	11	428084	2.570 (Unreliable)
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	38	28990	131.080
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	38	30130	126.120
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	25	31016	80.604
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	33	31838	103.650
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	28	32692	85.648
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	36	33512	107.424
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	33	34385	95.972
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	39	35400	110.169
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	42	36272	115.792
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	43	37195	115.607
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	30	38142	78.653
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	42	39205	107.129
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	39	39815	97.953
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	51	40390	126.269
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	63	40841	154.257
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	63	41214	152.861
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	53	41463	127.825
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	61	41855	145.741
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"1999"	"1999"	27	379685	7.111
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2000"	"2000"	25	382327	6.539
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2001"	"2001"	35	385394	9.082
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2002"	"2002"	31	388741	7.974
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2003"	"2003"	36	392251	9.178
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2004"	"2004"	36	397514	9.056
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2005"	"2005"	32	401428	7.972
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2006"	"2006"	33	405690	8.134
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2007"	"2007"	37	409801	9.029
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2008"	"2008"	44	413172	10.649
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2009"	"2009"	39	416413	9.366
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2010"	"2010"	36	419193	8.588
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2011"	"2011"	39	423179	9.216
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2012"	"2012"	49	425701	11.510
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2013"	"2013"	53	428109	12.380
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2014"	"2014"	56	429023	13.053
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2015"	"2015"	64	428267	14.944
	"South Dakota"	"46"	"Diseases of liver"	"K70-K76"	"White"	"2106-3"	"2016"	"2016"	73	428084	17.053
	"South Dakota"	"46"	"Renal failure"	"N17-N19"	"White"	"2106-3"	"2000"	"2000"	10	382327	2.616 (Unreliable)
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	35	28990	120.731
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	41	30130	136.077
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	27	31016	87.052
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	36	31838	113.072
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	41	32692	125.413
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	44	33512	131.296
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	39	34385	113.422
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	46	35400	129.944
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	26	36272	71.681
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	18	37195	48.394 (Unreliable)
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	33	38142	86.519
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	25	39205	63.767
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	24	39815	60.279
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	28	40390	69.324
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	32	40841	78.353
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	27	41214	65.512
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	39	41463	94.060
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	29	41855	69.287
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"1999"	"1999"	74	379685	19.490
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2000"	"2000"	72	382327	18.832
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2001"	"2001"	95	385394	24.650
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2002"	"2002"	80	388741	20.579
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2003"	"2003"	99	392251	25.239
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2004"	"2004"	79	397514	19.874
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2005"	"2005"	88	401428	21.922
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2006"	"2006"	95	405690	23.417
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2007"	"2007"	66	409801	16.105
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2008"	"2008"	70	413172	16.942
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2009"	"2009"	52	416413	12.488
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2010"	"2010"	71	419193	16.937
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2011"	"2011"	57	423179	13.469
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2012"	"2012"	71	425701	16.678
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2013"	"2013"	68	428109	15.884
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2014"	"2014"	86	429023	20.046
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2015"	"2015"	67	428267	15.644
	"South Dakota"	"46"	"Transport accidents"	"V01-V99"	"White"	"2106-3"	"2016"	"2016"	59	428084	13.782
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	12	28990	41.394 (Unreliable)
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	17	30130	56.422 (Unreliable)
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	16	31838	50.254 (Unreliable)
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	16	32692	48.942 (Unreliable)
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	21	33512	62.664
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	23	34385	66.890
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	28	35400	79.096
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	21	36272	57.896
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	17	37195	45.705 (Unreliable)
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	25	38142	65.545
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	30	39205	76.521
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	30	39815	75.348
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	23	40390	56.945
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	24	40841	58.764
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	24	41214	58.233
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	42	41463	101.295
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	40	41855	95.568
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"1999"	"1999"	40	379685	10.535
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2000"	"2000"	30	382327	7.847
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2001"	"2001"	35	385394	9.082
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2002"	"2002"	37	388741	9.518
	"South Dakota"	"46"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2003"	"2003"	47	392251	11.982
